Id,Id2,Geography,Estimate; Total:,total," < $30,000","$30,000 - $44,999","$45,000 - $59,999","$60,000 - $99,999","$100,000 - $124,999","$125,000 - $149,999","$150,000 - $199,999",">$200,000",diversity,normalised_diversity
1500000US250214177013,250214177013,"Block Group 3, Census Tract 4177.01, Norfolk County, Massachusetts",876,876,136,123,95,230,53,67,124,48,1.95907759150562,0.954527159882731
1500000US250214177011,250214177011,"Block Group 1, Census Tract 4177.01, Norfolk County, Massachusetts",717,717,129,28,78,225,74,47,78,58,1.89801845887534,0.924777138389357
1500000US250214177023,250214177023,"Block Group 3, Census Tract 4177.02, Norfolk County, Massachusetts",384,384,81,10,55,53,22,33,46,84,1.93632268824379,0.943440221173365
1500000US250214178011,250214178011,"Block Group 1, Census Tract 4178.01, Norfolk County, Massachusetts",268,268,37,31,14,34,49,33,26,44,2.03054136642423,0.98934666596219
1500000US250214164001,250214164001,"Block Group 1, Census Tract 4164, Norfolk County, Massachusetts",206,206,45,11,32,0,20,14,16,68,1.75151888469471,0.853397718261746
1500000US250214164004,250214164004,"Block Group 4, Census Tract 4164, Norfolk County, Massachusetts",245,245,56,0,63,13,9,17,18,69,1.69757979178898,0.827116814748174
1500000US250214172001,250214172001,"Block Group 1, Census Tract 4172, Norfolk County, Massachusetts",1213,1213,228,98,134,350,103,90,149,61,1.92977522717011,0.940250082380394
1500000US250214172003,250214172003,"Block Group 3, Census Tract 4172, Norfolk County, Massachusetts",383,383,104,21,34,9,154,13,0,48,1.55775928506016,0.758991656377771
1500000US250214182001,250214182001,"Block Group 1, Census Tract 4182, Norfolk County, Massachusetts",710,710,175,44,84,219,23,25,110,30,1.78439985237793,0.869418409240472
1500000US250214164003,250214164003,"Block Group 3, Census Tract 4164, Norfolk County, Massachusetts",345,345,0,17,28,115,65,0,30,90,1.59575452654313,0.777504190081925
1500000US250214175023,250214175023,"Block Group 3, Census Tract 4175.02, Norfolk County, Massachusetts",388,388,72,52,75,56,90,18,0,25,1.83704298208373,0.895067876777283
1500000US250214176013,250214176013,"Block Group 3, Census Tract 4176.01, Norfolk County, Massachusetts",586,586,159,167,0,88,110,15,47,0,1.60660152159959,0.78278920351345
1500000US250235001011,250235001011,"Block Group 1, Census Tract 5001.01, Plymouth County, Massachusetts",690,690,119,48,103,51,115,63,72,119,2.02110627000535,0.984749576073057
1500000US250214173001,250214173001,"Block Group 1, Census Tract 4173, Norfolk County, Massachusetts",1041,1041,267,95,66,226,145,59,140,43,1.91264939783135,0.931905813980691
1500000US250214174002,250214174002,"Block Group 2, Census Tract 4174, Norfolk County, Massachusetts",419,419,126,69,17,53,64,48,37,5,1.8523046059629,0.902503842846083
1500000US250214180021,250214180021,"Block Group 1, Census Tract 4180.02, Norfolk County, Massachusetts",702,702,137,96,0,157,194,24,40,54,1.757290247153,0.856209716234592
1500000US250214177022,250214177022,"Block Group 2, Census Tract 4177.02, Norfolk County, Massachusetts",409,409,28,36,92,127,46,45,24,11,1.84845311852355,0.900627271247924
1500000US250214180042,250214180042,"Block Group 2, Census Tract 4180.04, Norfolk County, Massachusetts",257,257,51,19,30,59,22,35,41,0,1.87680118460614,0.914439383194539
1500000US250214171004,250214171004,"Block Group 4, Census Tract 4171, Norfolk County, Massachusetts",355,355,49,24,45,46,32,43,54,62,2.04588560055819,0.996822882469372
1500000US250214173002,250214173002,"Block Group 2, Census Tract 4173, Norfolk County, Massachusetts",585,585,83,54,43,95,81,30,37,162,1.94033032468095,0.945392873708819
1500000US250214180031,250214180031,"Block Group 1, Census Tract 4180.03, Norfolk County, Massachusetts",1315,1315,187,171,93,387,155,138,171,13,1.88946677346154,0.920610475452861
1500000US250214177012,250214177012,"Block Group 2, Census Tract 4177.01, Norfolk County, Massachusetts",519,519,236,17,101,124,7,34,0,0,1.36753269231555,0.666306991873424
1500000US250214164002,250214164002,"Block Group 2, Census Tract 4164, Norfolk County, Massachusetts",210,210,16,17,0,35,30,27,33,52,1.8764591103197,0.914272713329845
1500000US250214171005,250214171005,"Block Group 5, Census Tract 4171, Norfolk County, Massachusetts",317,317,33,11,9,143,47,6,33,35,1.64927140596361,0.803579377272322
1500000US250214172005,250214172005,"Block Group 5, Census Tract 4172, Norfolk County, Massachusetts",439,439,35,18,91,55,158,8,43,31,1.77455369567052,0.864621037233138
1500000US250214178021,250214178021,"Block Group 1, Census Tract 4178.02, Norfolk County, Massachusetts",668,668,245,81,55,95,81,31,67,13,1.81230762710631,0.883015996730437
1500000US250214198003,250214198003,"Block Group 3, Census Tract 4198, Norfolk County, Massachusetts",694,694,34,49,91,195,81,95,101,48,1.94617212129585,0.948239189523778
1500000US250214179023,250214179023,"Block Group 3, Census Tract 4179.02, Norfolk County, Massachusetts",393,393,90,0,132,63,64,17,27,0,1.61286571507567,0.785841324998378
1500000US250214178014,250214178014,"Block Group 4, Census Tract 4178.01, Norfolk County, Massachusetts",329,329,30,40,0,139,15,56,33,16,1.65846020334434,0.808056462153795
1500000US250214172002,250214172002,"Block Group 2, Census Tract 4172, Norfolk County, Massachusetts",355,355,116,0,115,77,0,0,39,8,1.39022733610826,0.677364570183715
1500000US250214198001,250214198001,"Block Group 1, Census Tract 4198, Norfolk County, Massachusetts",536,536,40,95,23,118,80,71,54,55,1.98515747960433,0.967234140772544
1500000US250214178022,250214178022,"Block Group 2, Census Tract 4178.02, Norfolk County, Massachusetts",660,660,498,39,21,53,0,37,12,0,0.926268580879441,0.451308575846637
1500000US250214178013,250214178013,"Block Group 3, Census Tract 4178.01, Norfolk County, Massachusetts",340,340,17,38,89,16,0,70,80,30,1.76942892188143,0.862124078566898
1500000US250214191001,250214191001,"Block Group 1, Census Tract 4191, Norfolk County, Massachusetts",718,718,51,64,38,220,51,114,74,106,1.91798342680591,0.934504728668855
1500000US250214181022,250214181022,"Block Group 2, Census Tract 4181.02, Norfolk County, Massachusetts",1104,1104,338,153,135,236,88,92,44,18,1.82728930290709,0.890315562870344
1500000US250214177021,250214177021,"Block Group 1, Census Tract 4177.02, Norfolk County, Massachusetts",269,269,29,0,24,70,18,84,23,21,1.75981852144219,0.857441574782274
1500000US250214180022,250214180022,"Block Group 2, Census Tract 4180.02, Norfolk County, Massachusetts",259,259,44,0,24,78,43,19,30,21,1.82614171990964,0.889756422617788
1500000US250214175021,250214175021,"Block Group 1, Census Tract 4175.02, Norfolk County, Massachusetts",412,412,99,18,34,71,71,30,58,31,1.95273311492509,0.951435921823752
1500000US250214171002,250214171002,"Block Group 2, Census Tract 4171, Norfolk County, Massachusetts",305,305,22,56,22,63,63,8,10,61,1.87150775322309,0.911860248990767
1500000US250214193001,250214193001,"Block Group 1, Census Tract 4193, Norfolk County, Massachusetts",572,572,219,86,23,135,37,26,30,16,1.69473190724471,0.825729231552133
1500000US250214175013,250214175013,"Block Group 3, Census Tract 4175.01, Norfolk County, Massachusetts",733,733,97,28,92,298,17,67,128,6,1.66880114225215,0.813094908353679
1500000US250214181021,250214181021,"Block Group 1, Census Tract 4181.02, Norfolk County, Massachusetts",462,462,119,33,19,130,101,24,21,15,1.76374572937157,0.859355039898385
1500000US250214181012,250214181012,"Block Group 2, Census Tract 4181.01, Norfolk County, Massachusetts",1494,1494,540,65,110,435,76,103,17,148,1.67141066911919,0.814366355834796
1500000US250214180025,250214180025,"Block Group 5, Census Tract 4180.02, Norfolk County, Massachusetts",1082,1082,299,103,24,282,204,23,77,70,1.77586282696544,0.865258889139705
1500000US250214180024,250214180024,"Block Group 4, Census Tract 4180.02, Norfolk County, Massachusetts",496,496,141,70,33,138,80,34,0,0,1.64816068846339,0.803038199104841
1500000US250214181011,250214181011,"Block Group 1, Census Tract 4181.01, Norfolk County, Massachusetts",596,596,101,31,27,86,151,80,55,65,1.95307267668969,0.951601367505014
1500000US250214178015,250214178015,"Block Group 5, Census Tract 4178.01, Norfolk County, Massachusetts",552,552,120,40,22,89,27,46,134,74,1.9123483943032,0.931759155142833
1500000US250214179011,250214179011,"Block Group 1, Census Tract 4179.01, Norfolk County, Massachusetts",536,536,113,75,65,110,33,69,43,28,1.97636200731066,0.962948696834692
1500000US250214179012,250214179012,"Block Group 2, Census Tract 4179.01, Norfolk County, Massachusetts",1294,1294,454,229,144,299,66,0,48,54,1.66335730016189,0.810442489096882
1500000US250214179013,250214179013,"Block Group 3, Census Tract 4179.01, Norfolk County, Massachusetts",474,474,176,26,44,127,33,13,17,38,1.70645249240843,0.831439886871247
1500000US250214179014,250214179014,"Block Group 4, Census Tract 4179.01, Norfolk County, Massachusetts",330,330,122,66,55,25,35,27,0,0,1.62664483999101,0.792554968719354
1500000US250214178012,250214178012,"Block Group 2, Census Tract 4178.01, Norfolk County, Massachusetts",415,415,19,0,67,80,92,78,0,79,1.71686865326091,0.836514983681352
1500000US250214179015,250214179015,"Block Group 5, Census Tract 4179.01, Norfolk County, Massachusetts",409,409,120,17,16,105,57,10,30,54,1.79217059500118,0.873204571115077
1500000US250214179022,250214179022,"Block Group 2, Census Tract 4179.02, Norfolk County, Massachusetts",598,598,149,136,54,142,47,42,28,0,1.77137932874494,0.863074381062376
1500000US250214180041,250214180041,"Block Group 1, Census Tract 4180.04, Norfolk County, Massachusetts",659,659,157,57,93,166,104,26,47,9,1.84297640034112,0.897958833675662
1500000US250214182002,250214182002,"Block Group 2, Census Tract 4182, Norfolk County, Massachusetts",761,761,138,31,98,215,133,53,93,0,1.80834918022318,0.881087310966643
1500000US250214182003,250214182003,"Block Group 3, Census Tract 4182, Norfolk County, Massachusetts",294,294,31,6,70,60,89,0,13,25,1.6918642060936,0.824331993052222
1500000US250214192002,250214192002,"Block Group 2, Census Tract 4192, Norfolk County, Massachusetts",377,377,152,35,0,33,62,27,22,46,1.70826074098528,0.832320925164933
1500000US250214161021,250214161021,"Block Group 1, Census Tract 4161.02, Norfolk County, Massachusetts",600,600,100,75,67,88,22,21,67,160,1.92071499956616,0.935835640930912
1500000US250214176023,250214176023,"Block Group 3, Census Tract 4176.02, Norfolk County, Massachusetts",980,980,399,80,59,193,83,11,155,0,1.61071260908051,0.784792260806434
1500000US250214172006,250214172006,"Block Group 6, Census Tract 4172, Norfolk County, Massachusetts",302,302,39,20,42,60,42,30,16,53,2.00433005127146,0.976575649480738
1500000US250214180043,250214180043,"Block Group 3, Census Tract 4180.04, Norfolk County, Massachusetts",968,968,269,137,122,267,88,22,25,38,1.77439587804006,0.86454414328303
1500000US250214161011,250214161011,"Block Group 1, Census Tract 4161.01, Norfolk County, Massachusetts",212,212,20,0,0,0,58,0,21,113,1.14172714830664,0.556287089883251
1500000US250214034001,250214034001,"Block Group 1, Census Tract 4034, Norfolk County, Massachusetts",512,512,25,0,18,55,90,23,54,247,1.53866601681822,0.749688786911614
1500000US250214044005,250214044005,"Block Group 5, Census Tract 4044, Norfolk County, Massachusetts",313,313,7,24,0,89,8,24,37,124,1.54936293161827,0.754900676296634
1500000US250173672002,250173672002,"Block Group 2, Census Tract 3672, Middlesex County, Massachusetts",404,404,34,42,46,17,0,45,30,190,1.61668512525737,0.787702267499572
1500000US250173743002,250173743002,"Block Group 2, Census Tract 3743, Middlesex County, Massachusetts",508,508,62,15,24,41,14,50,88,214,1.70310882685538,0.829810742830302
1500000US250214035002,250214035002,"Block Group 2, Census Tract 4035, Norfolk County, Massachusetts",566,566,102,51,46,90,42,37,127,71,1.98909085068009,0.969150608776664
1500000US250214042013,250214042013,"Block Group 3, Census Tract 4042.01, Norfolk County, Massachusetts",286,286,9,28,10,13,8,30,81,107,1.65577691341752,0.806749074879247
1500000US250214042014,250214042014,"Block Group 4, Census Tract 4042.01, Norfolk County, Massachusetts",363,363,71,25,9,90,26,33,28,81,1.88000221237032,0.91599902940442
1500000US250214042022,250214042022,"Block Group 2, Census Tract 4042.02, Norfolk County, Massachusetts",368,368,79,12,0,4,51,16,34,172,1.4768321983307,0.719561312940435
1500000US250214043011,250214043011,"Block Group 1, Census Tract 4043.01, Norfolk County, Massachusetts",398,398,45,10,0,30,24,25,7,257,1.2305708574679,0.599574672645077
1500000US250214043012,250214043012,"Block Group 2, Census Tract 4043.01, Norfolk County, Massachusetts",302,302,19,8,18,8,12,19,34,184,1.38443445263384,0.674542086462628
1500000US250214043013,250214043013,"Block Group 3, Census Tract 4043.01, Norfolk County, Massachusetts",399,399,26,9,0,38,0,21,102,203,1.33488418093283,0.650399561264413
1500000US250214035003,250214035003,"Block Group 3, Census Tract 4035, Norfolk County, Massachusetts",954,954,0,14,46,187,164,43,92,408,1.55878434902866,0.759491101322065
1500000US250214041002,250214041002,"Block Group 2, Census Tract 4041, Norfolk County, Massachusetts",402,402,63,42,18,29,27,54,26,143,1.8510095302742,0.901872839294037
1500000US250214041003,250214041003,"Block Group 3, Census Tract 4041, Norfolk County, Massachusetts",324,324,0,0,9,34,36,16,102,127,1.45976090064273,0.71124361415798
1500000US250214042011,250214042011,"Block Group 1, Census Tract 4042.01, Norfolk County, Massachusetts",349,349,39,0,9,33,18,4,44,202,1.34394022369947,0.654811963723252
1500000US250214042012,250214042012,"Block Group 2, Census Tract 4042.01, Norfolk County, Massachusetts",302,302,0,0,0,37,23,0,17,225,0.834574212476999,0.406632057964996
1500000US250214043014,250214043014,"Block Group 4, Census Tract 4043.01, Norfolk County, Massachusetts",410,410,9,11,47,25,26,42,79,171,1.69009817296129,0.823471523514237
1500000US250214043022,250214043022,"Block Group 2, Census Tract 4043.02, Norfolk County, Massachusetts",296,296,29,0,0,51,12,10,47,147,1.41478531715247,0.689330027805312
1500000US250214043023,250214043023,"Block Group 3, Census Tract 4043.02, Norfolk County, Massachusetts",427,427,20,29,10,128,25,31,37,147,1.71070672695838,0.833512690133377
1500000US250214044001,250214044001,"Block Group 1, Census Tract 4044, Norfolk County, Massachusetts",535,535,178,58,0,26,12,63,50,148,1.66806373586636,0.812735619662836
1500000US250214044002,250214044002,"Block Group 2, Census Tract 4044, Norfolk County, Massachusetts",207,207,9,0,6,34,14,15,25,104,1.50915386277311,0.735309492949573
1500000US250214044004,250214044004,"Block Group 4, Census Tract 4044, Norfolk County, Massachusetts",354,354,46,7,25,44,19,49,41,123,1.83677210959349,0.894935898774001
1500000US250214042023,250214042023,"Block Group 3, Census Tract 4042.02, Norfolk County, Massachusetts",253,253,23,0,11,11,37,0,39,132,1.39946544241832,0.681865680000432
1500000US250214034005,250214034005,"Block Group 5, Census Tract 4034, Norfolk County, Massachusetts",601,601,143,84,61,66,14,27,50,156,1.87535201054621,0.913733297838046
1500000US250214042021,250214042021,"Block Group 1, Census Tract 4042.02, Norfolk County, Massachusetts",532,532,23,5,56,83,70,20,36,239,1.63841453301192,0.798289551004736
1500000US250214043021,250214043021,"Block Group 1, Census Tract 4043.02, Norfolk County, Massachusetts",632,632,21,33,0,94,51,58,133,242,1.66857674237785,0.812985573340291
1500000US250214041001,250214041001,"Block Group 1, Census Tract 4041, Norfolk County, Massachusetts",635,635,82,7,72,83,76,44,82,189,1.89088905840224,0.921303459544393
1500000US250173823004,250173823004,"Block Group 4, Census Tract 3823, Middlesex County, Massachusetts",516,516,14,14,15,74,110,49,65,175,1.75785109112636,0.856482977899851
1500000US250214043015,250214043015,"Block Group 5, Census Tract 4043.01, Norfolk County, Massachusetts",290,290,15,17,31,28,0,0,26,173,1.30860276668359,0.637594390193194
1500000US250214035001,250214035001,"Block Group 1, Census Tract 4035, Norfolk County, Massachusetts",932,932,153,51,58,100,205,35,222,108,1.91574311336258,0.933413174134424
1500000US250214051001,250214051001,"Block Group 1, Census Tract 4051, Norfolk County, Massachusetts",329,329,16,19,11,63,29,13,22,156,1.61831766643447,0.788497695358033
